Customer_ID,Age,Gender,Income,Marital_Status,Education,Occupation,Location,Annual_Spending,Purchase_Frequency,Average_Order_Value,Product_Category_Preference,Last_Purchase_Days,Online_Purchases,Store_Purchases
CUST-03462,40,Male,69284.03,Married,Bachelor,Manager,Urban,2323.01,10,212.44,Fashion,285,3,5
CUST-03463,28,Female,137687.93,Married,Bachelor,Entrepreneur,Suburban,8288.3,32,277.12,Beauty,27,7,23
CUST-03464,45,Male,72995.47,Single,High School,Technician,Suburban,4097.36,19,223.91,Groceries,38,9,9
CUST-03465,39,Female,68579.17,Widowed,Master,Professional,Rural,421.46,10,43.02,Books,204,3,9
CUST-03466,59,Male,92248.81,Married,High School,Technician,Urban,1000.78,5,207.71,Home,142,1,3
CUST-03467,29,Female,43748.49,Divorced,Bachelor,Manager,Urban,1702.27,4,373.65,Groceries,170,2,3
CUST-03468,28,Female,80281.31,Single,Master,Technician,Urban,5531.75,13,431.96,Sports,117,6,7
CUST-03469,48,Female,68530.2,Married,,Retired,Urban,4413.27,16,214.82,Home,47,7,8
CUST-03470,33,Female,121302.54,Single,Bachelor,Service,Urban,8865.45,25,389.52,Fashion,24,22,3
CUST-03471,28,Male,94343.0,Married,Master,Service,Urban,3779.79,15,227.57,Fashion,64,8,7
CUST-03472,63,Female,92415.6,Married,High School,Manager,Urban,4943.81,20,256.38,Sports,125,7,14
CUST-03473,35,Male,29174.06,Single,Master,Entrepreneur,Urban,2469.37,13,189.87,Beauty,133,5,6
CUST-03474,53,Female,73638.0,Divorced,High School,Entrepreneur,Suburban,6061.03,31,,Groceries,76,11,18
CUST-03475,28,Male,18000.0,Married,Bachelor,Entrepreneur,Suburban,1704.8,13,118.83,Beauty,103,5,8
CUST-03476,41,Male,82691.29,Married,Bachelor,Student,Suburban,5887.47,24,220.19,,94,12,12
CUST-03477,38,Female,58766.41,Widowed,Bachelor,Technician,Urban,662.99,13,53.76,Fashion,173,1,11
CUST-03478,28,Female,84519.11,Married,Bachelor,Service,Urban,3290.92,30,112.07,Electronics,48,25,5
CUST-03479,18,Female,91939.01,Single,Bachelor,Technician,Urban,4628.89,27,212.58,Books,52,17,12
CUST-03480,23,Male,38588.52,Married,Bachelor,Service,Suburban,2357.54,14,154.22,Fashion,180,7,5
CUST-03481,49,Female,109028.2,Single,High School,Retired,Urban,5387.97,20,258.22,Sports,150,11,7
CUST-03482,25,Female,83081.29,Married,Bachelor,Retired,Urban,774.15,3,246.93,Home,224,1,2
CUST-03483,37,Male,61404.4,Married,Bachelor,Entrepreneur,Urban,637.71,15,43.17,Home,196,5,11
CUST-03484,38,Female,36479.63,Married,Master,Retired,Suburban,1139.33,4,265.84,Groceries,205,2,2
CUST-03485,29,Male,26485.8,Single,Master,Entrepreneur,Urban,1342.81,13,119.06,Fashion,118,3,12
CUST-03486,62,Female,84126.25,Married,Bachelor,Entrepreneur,Suburban,1558.19,3,485.04,Fashion,313,1,1
CUST-03487,18,Male,49062.45,Married,Master,Student,Suburban,1695.93,15,104.66,Beauty,1,5,11
CUST-03488,52,Male,54124.88,Single,High School,Student,Rural,2085.75,1,1500.0,Home,353,0,3
CUST-03489,39,Female,83428.77,Married,Bachelor,Manager,Rural,4519.11,25,194.53,Fashion,69,11,15
CUST-03490,25,Female,41938.61,Single,High School,Professional,Urban,2213.14,15,150.09,Groceries,137,4,9
CUST-03491,29,Male,51145.52,Single,Bachelor,Professional,Suburban,2047.67,7,310.64,Fashion,90,2,3
CUST-03492,32,Female,112197.54,Divorced,Bachelor,Professional,Urban,7129.63,36,185.08,Beauty,1,15,21
CUST-03493,21,Male,42192.52,Married,Bachelor,Manager,Urban,3921.88,26,121.74,Beauty,28,20,5
CUST-03494,32,Male,53130.92,Single,Bachelor,Entrepreneur,Suburban,2470.08,11,252.74,Sports,93,5,4
CUST-03495,25,Female,148809.23,Divorced,Bachelor,Service,Urban,9045.26,34,318.85,Beauty,22,14,19
CUST-03496,37,Male,43211.05,Married,Bachelor,Professional,Urban,1633.73,6,236.0,Books,309,2,6
CUST-03497,51,Female,70041.29,Divorced,Bachelor,Entrepreneur,Suburban,638.57,14,45.46,Groceries,248,3,12
CUST-03498,42,Female,41350.06,Single,Master,Entrepreneur,Urban,212.03,12,19.24,Home,248,2,8
CUST-03499,43,Female,62013.55,Single,High School,Service,Urban,5117.51,32,165.61,Fashion,173,15,16
CUST-03500,31,Non-binary,132131.66,Single,Bachelor,Technician,Suburban,4953.37,30,156.15,Electronics,20,17,12
CUST-03501,26,Female,77608.58,Single,Bachelor,Service,Urban,4074.06,15,291.39,Sports,53,7,7
CUST-03502,23,Male,31455.71,Married,Master,Professional,Urban,376.72,9,43.85,Sports,43,5,5
CUST-03503,39,Female,92346.73,Single,Bachelor,Student,Suburban,6863.38,40,157.66,Fashion,16,18,24
CUST-03504,31,Female,57239.15,Married,High School,Technician,Suburban,985.43,14,63.74,Groceries,226,5,8
CUST-03505,66,Male,81281.61,Single,Bachelor,Manager,Urban,1195.77,14,90.35,Books,146,4,8
CUST-03506,36,Female,20903.28,Married,Bachelor,Retired,Suburban,2290.05,15,179.52,Groceries,212,9,7
CUST-03507,19,Male,37793.53,Married,Bachelor,Manager,Suburban,1860.86,13,165.03,Fashion,82,3,9
CUST-03508,65,Female,84878.3,Single,Bachelor,Manager,Urban,901.31,6,157.87,Books,175,1,7
CUST-03509,27,Male,49486.64,Single,Bachelor,Student,Urban,2034.43,19,79.73,Fashion,187,10,11
CUST-03510,18,Female,86478.56,Married,Bachelor,Retired,Urban,4704.48,28,142.37,Home,40,10,20
CUST-03511,26,Male,111201.97,Married,Master,Retired,Urban,4625.93,28,147.26,Fashion,46,21,8
CUST-03512,54,Female,75837.07,Married,Master,Manager,Suburban,1214.0,1,1244.53,Groceries,281,0,0
CUST-03513,18,Female,63319.96,Married,Bachelor,Professional,Rural,6992.41,27,266.1,Books,45,22,4
CUST-03514,22,Male,86429.71,Married,Master,Technician,Suburban,5566.34,30,153.34,Books,52,15,16
CUST-03515,29,Female,102316.01,Married,Master,Retired,Rural,6064.65,21,308.15,Electronics,37,14,9
CUST-03516,35,Male,66187.35,Single,Bachelor,Student,Urban,1470.1,2,725.84,Home,207,0,3
CUST-03517,40,Female,42615.86,Divorced,Bachelor,Entrepreneur,Rural,1893.37,6,294.44,Beauty,147,2,6
CUST-03518,51,Female,121679.11,Divorced,Bachelor,Entrepreneur,Urban,13484.61,30,437.38,Beauty,21,14,14
CUST-03519,38,Male,30736.21,Married,Bachelor,Entrepreneur,Urban,1581.07,7,241.31,Beauty,88,1,8
CUST-03520,38,Male,82720.14,Married,High School,Retired,Urban,1355.27,6,192.24,Fashion,312,2,3
CUST-03521,30,Female,41132.14,Single,Bachelor,Service,Suburban,1837.47,16,102.69,Groceries,169,4,10
CUST-03522,21,Female,95493.77,Married,Bachelor,Professional,Urban,6303.47,38,163.07,Electronics,40,31,8
CUST-03523,48,Male,179354.17,Single,Master,Manager,Suburban,4861.57,48,99.84,Home,10,19,29
CUST-03524,18,Male,54194.04,Single,High School,Technician,Urban,4503.82,23,217.9,Fashion,1,9,12
CUST-03525,26,Female,56124.36,Single,High School,Technician,Urban,2852.74,19,149.56,Groceries,91,6,15
CUST-03526,49,Female,78562.74,Single,High School,Entrepreneur,Suburban,4055.42,18,233.95,Home,50,10,7
CUST-03527,54,Male,176394.7,Single,Master,Service,Urban,12314.4,38,358.67,Fashion,7,23,14
CUST-03528,28,Female,152695.65,Married,PhD,Technician,Rural,5343.42,37,137.1,Beauty,40,14,23
CUST-03529,43,Male,76274.46,Single,High School,Service,Urban,1538.88,5,356.21,Groceries,164,0,7
CUST-03530,33,Female,55528.94,Divorced,Master,Retired,Urban,1884.76,13,152.82,Beauty,112,3,11
CUST-03531,39,Male,160619.26,Married,Master,Manager,Urban,11413.07,16,590.64,Electronics,1,7,11
CUST-03532,37,Male,90679.63,Married,Bachelor,Entrepreneur,Urban,11607.17,41,332.33,Beauty,3,12,28
CUST-03533,45,Female,69730.26,Married,Bachelor,Professional,Suburban,5867.74,37,138.36,Sports,62,13,25
CUST-03534,49,Male,96193.48,Divorced,Bachelor,Technician,Urban,9648.99,54,164.49,Home,18,27,27
CUST-03535,36,Female,50119.28,Married,Bachelor,Entrepreneur,Urban,1913.64,9,181.31,Home,291,2,8
CUST-03536,52,Male,47207.08,Married,Master,Student,Urban,1219.0,3,467.6,Books,129,1,2
CUST-03537,53,Female,80321.36,Married,Bachelor,Manager,Urban,3790.3,23,154.01,Sports,162,13,10
CUST-03538,24,Male,40940.5,Married,High School,Student,Suburban,1241.61,3,370.18,Beauty,70,1,1
CUST-03539,39,Male,193408.92,Single,Bachelor,Manager,Urban,8568.55,46,159.85,Fashion,23,30,18
CUST-03540,27,Male,72286.73,Married,High School,Technician,Suburban,6296.67,19,307.46,Home,100,7,12
CUST-03541,30,Male,46582.71,Married,High School,Student,Urban,7370.75,26,310.91,Electronics,69,20,8
CUST-03542,52,Male,47356.23,Divorced,Master,Technician,Urban,2954.28,12,243.31,Beauty,1,6,4
CUST-03543,31,Female,85804.7,Single,Bachelor,Manager,Suburban,7311.58,28,246.44,Books,29,19,10
CUST-03544,44,Female,,Married,Bachelor,Technician,Suburban,3913.89,11,307.56,Home,34,6,7
CUST-03545,46,Male,,Married,High School,Manager,Urban,5832.19,27,230.55,Fashion,46,13,12
CUST-03546,44,Male,84211.28,Single,Bachelor,Professional,Suburban,3877.13,24,189.96,Home,90,18,8
CUST-03547,41,Male,63595.45,Single,,Retired,Suburban,1683.96,15,129.51,Sports,203,4,13
CUST-03548,20,Male,70099.39,Single,High School,Manager,Suburban,6654.65,31,172.32,Books,79,23,7
CUST-03549,35,Female,126129.25,Married,Bachelor,Manager,Urban,12724.37,39,350.31,Home,17,18,22
CUST-03550,33,Female,39569.39,Married,High School,Manager,Suburban,8786.27,36,277.59,,35,23,12
CUST-03551,19,Female,101729.08,Single,High School,Student,Urban,7116.19,34,193.87,Fashion,42,33,3
CUST-03552,22,Female,23412.55,Married,Master,Manager,Urban,2489.24,6,360.45,Groceries,89,2,6
CUST-03553,40,Female,79054.54,Widowed,Bachelor,Technician,Urban,4634.46,27,168.82,Sports,112,9,18
CUST-03554,31,Female,34180.18,Single,High School,Retired,Suburban,1272.64,18,63.32,Fashion,1,6,10
CUST-03555,32,Male,59580.04,Divorced,High School,Retired,Urban,5035.69,26,204.99,Groceries,26,11,16
CUST-03556,41,Female,77654.77,Single,Bachelor,Service,Rural,687.46,13,59.28,Groceries,218,3,11
CUST-03557,28,Male,52030.5,Married,High School,Manager,Urban,2559.54,13,181.91,,115,4,10
CUST-03558,22,Male,70943.31,Married,High School,Service,Urban,6696.41,25,244.82,Books,61,17,10
CUST-03559,23,Male,40053.65,Single,Bachelor,Service,Suburban,2183.94,23,90.28,Beauty,67,10,13
CUST-03560,18,Male,38679.92,Single,High School,Technician,Suburban,1566.56,1,1500.0,Sports,151,0,0
CUST-03561,43,Male,71100.11,Married,High School,Retired,Urban,1363.0,8,179.57,Fashion,178,1,6
CUST-03562,43,Male,57784.38,Married,High School,Student,Suburban,2170.11,21,114.23,Beauty,125,7,12
CUST-03563,18,Female,81624.89,Married,Bachelor,Service,Urban,7741.41,10,904.48,Books,46,8,2
CUST-03564,23,Female,76240.38,Single,High School,Entrepreneur,Rural,2150.41,27,75.63,Home,46,15,13
CUST-03565,41,Female,98766.82,Married,Bachelor,Service,Rural,8237.41,42,214.24,Electronics,10,32,11
CUST-03566,49,Male,84832.21,Married,High School,Student,Urban,550.88,11,49.7,Books,201,3,9
CUST-03567,27,Female,112473.98,Married,Bachelor,Student,Urban,2766.28,33,91.72,Fashion,16,21,13
CUST-03568,18,Female,44887.13,Married,High School,Professional,Suburban,1990.16,16,115.85,Sports,186,6,8
CUST-03569,67,Male,80432.32,Married,Master,Technician,Suburban,1100.44,5,225.95,Books,123,1,4
CUST-03570,21,Male,88702.23,Widowed,Bachelor,Entrepreneur,Urban,4059.92,19,219.4,Fashion,106,11,10
CUST-03571,46,Female,,Single,Bachelor,Entrepreneur,Urban,2740.53,5,459.67,Groceries,131,1,3
CUST-03572,38,Female,130142.09,Married,Master,Retired,Urban,9989.78,40,200.34,Home,31,17,24
CUST-03573,26,Female,53526.69,Single,Bachelor,Professional,Suburban,3469.82,24,145.15,Groceries,44,14,10
CUST-03574,33,Male,76825.41,Married,Bachelor,Service,Suburban,4546.78,25,169.23,Fashion,123,16,7
CUST-03575,40,Female,86912.83,Single,Master,Professional,Rural,3917.95,10,368.42,Home,148,5,7
CUST-03576,41,Male,61214.66,Divorced,PhD,Student,Urban,5036.63,33,145.29,Groceries,1,16,19
CUST-03577,47,Male,27367.83,Married,Bachelor,Student,Suburban,1563.01,7,229.0,Home,332,1,4
CUST-03578,24,Female,80285.12,Married,Bachelor,Service,Suburban,5321.33,20,222.21,Groceries,1,10,8
CUST-03579,34,Female,53740.23,Married,Bachelor,Technician,Urban,1355.21,1,1500.0,Fashion,190,0,3
CUST-03580,58,Female,92664.0,Single,Master,Professional,Urban,7686.82,54,139.37,Beauty,10,26,28
CUST-03581,65,Female,40386.87,Married,Bachelor,Student,Urban,1261.48,6,196.44,Groceries,263,1,3
CUST-03582,27,Male,41195.79,Single,Master,Professional,Urban,1173.95,5,253.04,Fashion,295,1,4
CUST-03583,28,Female,85055.14,Single,PhD,Technician,Suburban,6624.17,22,271.0,Home,171,10,14
CUST-03584,47,Male,50309.42,Single,Bachelor,Entrepreneur,Urban,1064.86,5,215.22,Fashion,204,1,5
CUST-03585,34,Female,96584.31,Single,Bachelor,Student,Suburban,6378.58,26,253.41,Books,63,20,6
CUST-03586,62,Male,109582.49,Single,Bachelor,Entrepreneur,Urban,1620.78,7,256.6,Fashion,163,2,3
CUST-03587,33,Male,57919.97,Married,Master,Retired,Suburban,5246.08,28,199.99,Home,80,16,12
CUST-03588,29,Female,36558.18,Married,Bachelor,Professional,Urban,1349.58,7,202.86,Sports,177,2,4
CUST-03589,52,Female,51590.78,Single,Master,Student,Suburban,2220.54,5,429.86,Fashion,291,1,6
CUST-03590,18,Female,70681.25,Single,High School,Retired,Suburban,5005.73,21,258.48,Sports,89,6,17
CUST-03591,50,Female,75675.28,Single,Bachelor,Professional,Urban,823.99,3,279.3,Books,352,1,3
CUST-03592,48,Male,60341.25,Married,High School,Manager,Urban,5108.55,19,279.82,Home,86,9,12
CUST-03593,42,Male,66076.71,Married,High School,Retired,Urban,1008.71,12,83.37,Books,333,2,11
CUST-03594,47,Male,110707.63,Married,High School,Technician,Urban,10084.27,32,248.85,Electronics,45,16,17
CUST-03595,40,Female,145849.24,Single,High School,Entrepreneur,Urban,8402.59,41,233.1,Home,31,20,23
CUST-03596,35,Male,80501.51,Married,Master,Manager,Urban,6995.83,49,148.92,Electronics,20,37,14
CUST-03597,40,Female,78313.8,Married,Master,Manager,Urban,7513.75,28,255.88,Beauty,45,18,8
CUST-03598,28,Female,70789.52,Single,PhD,Entrepreneur,Rural,4785.31,27,182.06,Fashion,35,20,8
CUST-03599,20,Male,60721.5,Married,Bachelor,Entrepreneur,Suburban,4538.4,30,172.67,Books,59,26,6
CUST-03600,34,Female,124527.61,Married,High School,Technician,Urban,4599.48,16,320.74,Fashion,39,8,9
CUST-03601,55,Female,71119.52,Single,Bachelor,Entrepreneur,Suburban,5553.0,25,205.12,Sports,46,17,9
CUST-03602,54,Male,,Married,Bachelor,Entrepreneur,Urban,11299.1,37,323.23,Electronics,58,18,21
CUST-03603,18,Male,45103.29,Married,Master,Technician,Urban,3312.3,14,320.72,Groceries,109,6,8
CUST-03604,42,Male,101041.48,Married,Master,Service,Urban,2010.66,14,144.32,Home,124,6,6
CUST-03605,30,Male,95615.48,Single,High School,Retired,Urban,5928.71,28,186.22,Fashion,47,19,9
CUST-03606,43,Female,87920.38,Widowed,PhD,Manager,Suburban,7829.22,54,132.66,Fashion,42,22,32
CUST-03607,48,Male,139290.92,Divorced,Master,Student,Urban,7789.73,46,154.67,Fashion,14,16,31
CUST-03608,40,Female,83445.69,Single,Bachelor,Retired,Suburban,3364.6,27,123.83,Fashion,109,11,18
CUST-03609,55,Male,123393.29,Single,Bachelor,Professional,Suburban,2592.53,32,86.04,Fashion,84,13,20
CUST-03610,18,Male,99439.09,Married,High School,Professional,Urban,4654.34,27,172.43,Fashion,116,12,17
CUST-03611,33,Female,59661.08,Single,Master,Technician,Rural,1975.23,12,170.73,Sports,109,5,8
CUST-03612,35,Male,95684.97,Married,Bachelor,Manager,Rural,3560.82,30,89.51,Home,24,14,17
CUST-03613,18,Male,63806.22,Married,Master,Retired,Urban,2293.03,10,230.88,Groceries,175,4,6
CUST-03614,31,Male,74889.8,Single,Bachelor,Entrepreneur,Urban,3949.14,28,144.18,Fashion,55,19,8
CUST-03615,34,Female,37204.74,Single,Bachelor,Retired,Urban,1907.02,14,113.67,Fashion,150,6,9
CUST-03616,45,Female,34650.88,Married,Master,Service,Suburban,1943.36,18,103.54,Beauty,131,3,14
CUST-03617,18,Male,100828.79,Married,PhD,Technician,Urban,3171.32,30,99.98,Fashion,196,13,15
CUST-03618,64,Male,116680.07,Divorced,Bachelor,Technician,Suburban,8077.71,37,223.38,Fashion,14,20,18
CUST-03619,35,Female,94738.58,Married,Master,Service,Suburban,4307.34,21,153.22,Fashion,42,7,12
CUST-03620,31,Female,73268.89,Single,Bachelor,Student,Urban,4627.4,47,88.94,Books,8,38,10
CUST-03621,36,Female,75456.44,Married,Bachelor,Entrepreneur,Urban,3381.03,11,342.4,Beauty,216,5,8
CUST-03622,31,Female,69890.33,Single,Bachelor,Entrepreneur,Suburban,3332.64,27,123.27,Home,9,21,5
CUST-03623,27,Male,86241.95,Married,Master,Manager,Urban,5053.75,19,297.71,Groceries,99,12,5
CUST-03624,54,Female,22334.22,Married,PhD,Student,Urban,861.43,7,129.95,Fashion,319,2,6
CUST-03625,30,Male,35223.66,Single,Bachelor,Entrepreneur,Urban,1447.57,7,183.9,Sports,108,2,6
CUST-03626,41,Female,42524.62,Married,Master,Technician,Rural,2108.46,13,171.87,Fashion,131,5,8
CUST-03627,18,Female,79409.01,Widowed,High School,Student,Rural,5904.53,36,161.7,Electronics,48,27,9
CUST-03628,22,Male,45318.29,Divorced,Master,Professional,Suburban,1166.08,13,58.8,Beauty,116,4,10
CUST-03629,39,Male,37783.17,Single,Master,Student,Urban,2867.03,19,176.71,Beauty,171,6,14
CUST-03630,32,Male,66760.11,Single,Master,Entrepreneur,Urban,4117.66,31,135.82,Sports,94,16,16
CUST-03631,31,Male,125631.04,Single,High School,Student,Urban,12417.82,18,470.37,Home,62,5,11
CUST-03632,20,Male,48024.63,Married,Master,Retired,Rural,6949.52,26,244.1,Fashion,55,16,10
CUST-03633,42,Male,30860.11,Married,Bachelor,Entrepreneur,Urban,1854.23,9,138.28,Groceries,94,4,3
CUST-03634,36,Female,68578.27,Married,Bachelor,Service,Suburban,6627.55,16,449.16,Fashion,131,7,9
CUST-03635,45,Male,49826.16,Married,Bachelor,Manager,Suburban,1950.14,16,119.77,Sports,119,5,10
CUST-03636,48,Female,132698.8,Married,Bachelor,Professional,Rural,8731.07,26,291.63,Fashion,40,13,14
CUST-03637,54,Male,47493.31,Single,High School,Technician,Urban,1820.37,2,1152.81,Home,134,1,0
CUST-03638,55,Female,,Married,High School,Student,Urban,5481.85,14,331.09,Home,105,7,9
CUST-03639,58,Male,78144.88,Married,Bachelor,Technician,Rural,1280.73,4,307.15,Books,144,1,1
CUST-03640,20,Female,38460.24,Married,Master,Service,Urban,2397.87,8,351.06,Beauty,132,3,4
CUST-03641,32,Male,86539.34,Single,Bachelor,Entrepreneur,Urban,3057.29,28,114.1,Fashion,65,14,12
CUST-03642,22,Male,92761.11,Married,Bachelor,Service,Urban,7833.79,44,169.6,Fashion,36,17,26
CUST-03643,33,Female,73627.61,Single,High School,Student,Suburban,1588.92,9,196.79,Books,222,2,7
CUST-03644,32,Male,147497.73,Single,High School,Retired,Urban,9405.7,33,307.71,Electronics,57,13,19
CUST-03645,39,Female,146911.84,Married,Bachelor,Manager,Urban,9852.58,67,144.68,Home,46,28,37
CUST-03646,38,Male,22476.51,Single,Master,Professional,Urban,1556.06,4,491.51,Fashion,202,1,3
CUST-03647,61,Male,55773.0,Single,Bachelor,Entrepreneur,Urban,4617.13,19,232.46,Home,150,8,11
CUST-03648,21,Female,85591.81,Married,Bachelor,Retired,Suburban,4182.74,33,131.59,Fashion,67,15,17
CUST-03649,51,Female,73159.28,Married,PhD,Manager,Suburban,3587.31,12,282.95,Groceries,26,4,10
CUST-03650,33,Female,125280.58,Married,Master,Entrepreneur,Rural,4445.48,23,177.91,Beauty,43,12,12
CUST-03651,22,Female,70464.58,Single,High School,Entrepreneur,Suburban,3532.26,33,78.76,Sports,54,14,17
CUST-03652,34,Male,66743.79,Single,Master,Student,Urban,4597.38,20,209.61,Fashion,10,10,11
CUST-03653,54,Female,84905.48,Married,Bachelor,Service,Urban,3952.29,16,243.09,Sports,109,7,11
CUST-03654,36,Female,103452.68,Divorced,Master,Professional,Urban,4652.01,18,301.46,Home,87,9,10
CUST-03655,39,Female,96814.74,Single,Bachelor,Entrepreneur,Suburban,5673.77,27,164.88,Groceries,51,8,19
CUST-03656,40,Female,136627.54,Single,Bachelor,Retired,Suburban,9788.21,36,310.77,Fashion,51,16,21
CUST-03657,48,Female,98070.24,Divorced,High School,Student,Urban,8320.31,35,211.74,Fashion,20,16,21
CUST-03658,39,Female,68612.62,Single,Master,Manager,Urban,4267.54,19,208.28,Home,103,9,8
CUST-03659,31,Female,111101.75,Single,Master,Student,Suburban,7697.87,38,195.89,Electronics,64,32,4
CUST-03660,34,Female,178890.75,Single,Bachelor,Professional,Suburban,6584.78,25,227.8,Beauty,36,12,14
CUST-03661,52,Male,74084.69,Married,Master,Retired,Suburban,4968.1,24,239.98,Groceries,159,11,13
CUST-03662,31,Female,80458.97,Married,PhD,Student,Suburban,4558.46,26,213.01,Fashion,20,19,7
CUST-03663,29,Male,113832.61,Divorced,High School,Manager,Suburban,7670.0,25,316.93,Beauty,34,18,8
CUST-03664,31,Male,47751.44,Married,Master,Student,Urban,2217.39,20,118.64,Beauty,49,9,9
CUST-03665,47,Female,80818.88,Married,Bachelor,Service,Rural,1946.92,24,76.98,Sports,100,12,10
CUST-03666,34,Female,37437.63,Divorced,Master,Service,Suburban,5985.44,24,246.05,Home,68,13,11
CUST-03667,28,Male,85838.94,Single,High School,Professional,Urban,6080.62,33,157.18,Sports,118,19,15
CUST-03668,39,Female,107080.01,Married,High School,Entrepreneur,Urban,10799.83,42,273.28,Fashion,20,19,23
CUST-03669,45,Female,86386.81,Married,Master,Entrepreneur,Suburban,6495.22,38,196.17,Groceries,40,21,17
CUST-03670,37,Female,49887.17,Single,Bachelor,Entrepreneur,Urban,1766.19,14,103.53,Fashion,149,6,9
CUST-03671,51,Male,98374.94,Married,Master,Manager,Suburban,4672.27,22,202.92,Sports,30,12,11
CUST-03672,38,Male,29015.41,Single,High School,Professional,Urban,1403.46,11,131.31,Groceries,112,6,3
CUST-03673,32,Female,89245.03,Divorced,Bachelor,Professional,Suburban,5739.87,13,534.09,Groceries,38,6,6
CUST-03674,34,Female,96289.59,Married,Bachelor,Service,Urban,6719.71,13,617.61,Fashion,72,4,8
CUST-03675,42,Female,40402.94,Married,High School,Student,Urban,1819.23,4,476.77,Books,365,1,3
CUST-03676,22,Female,45228.08,Married,Bachelor,Service,Suburban,3694.76,45,82.48,Books,16,32,14
CUST-03677,40,Female,71407.63,Single,Bachelor,Technician,Urban,5059.11,14,404.71,Sports,81,5,10
CUST-03678,46,Male,47544.8,Single,High School,Professional,Urban,120.0,7,24.33,Beauty,126,1,4
CUST-03679,20,Female,67464.47,Married,Master,Professional,Rural,5858.79,20,310.04,Home,111,10,12
CUST-03680,49,Male,87250.84,Single,Master,Technician,Suburban,10154.95,37,290.77,Beauty,43,13,24
CUST-03681,33,Male,73399.44,Single,Bachelor,Technician,Urban,326.82,6,51.26,Fashion,280,1,4
CUST-03682,43,Male,165032.94,Single,High School,Professional,Suburban,11138.14,26,467.84,Beauty,55,14,13
CUST-03683,18,Male,80630.66,Divorced,Bachelor,Retired,Urban,5468.07,25,222.76,Groceries,27,11,14
CUST-03684,64,Male,59784.56,Married,Master,Student,Rural,1118.87,23,32.81,Groceries,93,9,15
CUST-03685,34,Male,109887.01,Single,Master,Manager,Urban,5761.75,22,276.74,Fashion,158,8,16
CUST-03686,28,Female,106732.12,Married,Bachelor,Technician,Suburban,8057.35,18,417.48,Beauty,7,8,9
CUST-03687,39,Male,101651.65,Single,High School,Service,Urban,5359.48,31,175.35,Home,26,18,15
CUST-03688,31,Female,87934.53,Single,Bachelor,Manager,Rural,6225.08,31,198.01,Beauty,26,26,6
CUST-03689,30,Male,47730.39,Married,High School,Service,Suburban,2014.41,12,174.46,Fashion,164,5,5
CUST-03690,26,Female,65083.72,Single,Bachelor,Entrepreneur,Rural,3813.78,27,146.89,Home,78,16,11
CUST-03691,25,Male,53861.88,Single,High School,Student,Urban,4849.16,32,176.39,Beauty,33,13,21
CUST-03692,30,Female,63325.23,Single,Master,Manager,Suburban,1636.89,24,63.33,Groceries,153,10,13
CUST-03693,42,Female,159417.98,Married,Bachelor,Student,Rural,7145.23,35,186.79,Electronics,46,18,17
CUST-03694,42,Male,61848.93,Married,Bachelor,Entrepreneur,Suburban,1877.02,17,117.64,Sports,76,5,13
CUST-03695,35,Female,93994.14,Married,Bachelor,Service,Rural,120.0,6,19.51,Books,232,1,3
CUST-03696,35,Male,23250.04,Married,High School,Entrepreneur,Urban,4826.53,20,208.51,Fashion,129,11,10
CUST-03697,49,Non-binary,96721.15,Married,PhD,Student,Urban,3339.29,25,115.57,Home,81,10,14
CUST-03698,38,Female,88888.84,Divorced,Master,Manager,Urban,6518.95,48,129.03,Beauty,13,26,21
CUST-03699,42,Female,144715.41,Single,Bachelor,Technician,Suburban,11622.2,24,432.53,Electronics,18,8,15
CUST-03700,34,Male,79197.78,Divorced,High School,Technician,Urban,5493.2,25,196.94,Home,153,13,14
CUST-03701,33,Male,104033.1,Single,High School,Manager,Urban,6207.13,17,334.5,Beauty,49,14,5
CUST-03702,27,Female,92400.98,Married,High School,Retired,Suburban,4402.36,27,164.29,Sports,143,14,12
CUST-03703,31,Female,19408.13,Single,Master,Student,Suburban,1960.46,18,115.64,Fashion,201,8,9
CUST-03704,45,Male,40620.66,Married,Bachelor,Student,Urban,1221.75,11,134.49,Beauty,121,4,8
CUST-03705,35,Female,154797.48,Married,Bachelor,Professional,Urban,9393.93,41,253.75,Fashion,1,19,20
CUST-03706,26,Female,138590.21,Single,Master,Entrepreneur,Urban,10658.77,34,344.75,Fashion,25,15,18
CUST-03707,45,Male,103459.82,Single,Bachelor,Entrepreneur,Urban,3475.14,26,136.71,Groceries,122,10,17
CUST-03708,22,Female,37324.74,Married,Bachelor,Manager,Urban,2554.13,16,154.6,Fashion,67,0,17
CUST-03709,60,Female,64143.26,Married,Master,Entrepreneur,Suburban,2258.59,17,159.59,Groceries,74,10,7
CUST-03710,54,Female,103728.99,Single,High School,Entrepreneur,Urban,1192.32,7,170.01,Fashion,182,2,3
CUST-03711,31,Male,60794.56,Married,Bachelor,Student,Urban,6187.84,21,259.88,Electronics,26,18,5
CUST-03712,34,Male,55995.6,Married,Bachelor,Service,Rural,1265.73,9,138.19,Groceries,336,3,4
CUST-03713,28,Female,92645.12,Married,Bachelor,Technician,Urban,8180.83,31,274.98,Electronics,61,19,14
CUST-03714,47,Male,77540.77,Single,Master,Student,Urban,1795.48,7,290.92,Groceries,303,2,6
CUST-03715,27,Male,39443.76,Single,Bachelor,Technician,Urban,6306.47,25,269.46,Books,34,19,7
